model,feature,selected_folds,fraction
random_forest_balanced,f_433,15,1.0
random_forest_balanced,f_434,15,1.0
random_forest_balanced,f_435,15,1.0
random_forest_balanced,f_436,15,1.0
random_forest_balanced,f_437,15,1.0
random_forest_balanced,f_438,15,1.0
random_forest_balanced,f_439,15,1.0
random_forest_balanced,f_440,15,1.0
random_forest_balanced,f_441,15,1.0
random_forest_balanced,f_442,15,1.0
random_forest_balanced,f_443,15,1.0
random_forest_balanced,f_444,15,1.0
random_forest_balanced,f_445,15,1.0
random_forest_balanced,f_446,15,1.0
random_forest_balanced,f_447,15,1.0
random_forest_balanced,f_448,15,1.0
random_forest_balanced,f_452,15,1.0
random_forest_balanced,f_453,15,1.0
random_forest_balanced,f_454,15,1.0
random_forest_balanced,f_455,15,1.0
random_forest_balanced,f_456,15,1.0
random_forest_balanced,f_457,15,1.0
random_forest_balanced,f_459,15,1.0
random_forest_balanced,f_460,15,1.0
random_forest_balanced,f_467,15,1.0
random_forest_balanced,f_468,15,1.0
random_forest_balanced,f_469,15,1.0
random_forest_balanced,f_470,15,1.0
random_forest_balanced,f_471,15,1.0
random_forest_balanced,f_472,15,1.0
random_forest_balanced,f_473,15,1.0
random_forest_balanced,f_474,15,1.0
random_forest_balanced,f_475,15,1.0
random_forest_balanced,f_476,15,1.0
random_forest_balanced,f_477,15,1.0
random_forest_balanced,f_478,12,0.8
random_forest_balanced,f_479,15,1.0
random_forest_balanced,f_480,15,1.0
random_forest_balanced,f_482,15,1.0
random_forest_balanced,f_483,15,1.0
random_forest_balanced,f_484,15,1.0
random_forest_balanced,f_485,15,1.0
random_forest_balanced,f_486,15,1.0
random_forest_balanced,f_487,15,1.0
random_forest_balanced,f_488,15,1.0
random_forest_balanced,f_489,15,1.0
random_forest_balanced,f_490,15,1.0
random_forest_balanced,f_491,15,1.0
random_forest_balanced,f_493,15,1.0
random_forest_balanced,f_494,15,1.0
random_forest_balanced,f_495,15,1.0
random_forest_balanced,f_496,15,1.0
random_forest_balanced,f_497,15,1.0
random_forest_balanced,f_499,15,1.0
random_forest_balanced,f_500,15,1.0
random_forest_balanced,f_510,15,1.0
random_forest_balanced,f_511,15,1.0
random_forest_balanced,f_520,15,1.0
random_forest_balanced,f_521,15,1.0
random_forest_balanced,f_522,15,1.0
random_forest_balanced,f_523,15,1.0
random_forest_balanced,f_524,15,1.0
random_forest_balanced,f_525,15,1.0
random_forest_balanced,f_526,15,1.0
random_forest_balanced,f_527,15,1.0
random_forest_balanced,f_539,15,1.0
random_forest_balanced,f_540,15,1.0
random_forest_balanced,f_541,15,1.0
random_forest_balanced,f_542,15,1.0
random_forest_balanced,f_543,15,1.0
random_forest_balanced,f_544,15,1.0
random_forest_balanced,f_545,15,1.0
random_forest_balanced,f_546,15,1.0
random_forest_balanced,f_547,15,1.0
random_forest_balanced,f_548,15,1.0
random_forest_balanced,f_549,15,1.0
random_forest_balanced,f_550,15,1.0
random_forest_balanced,f_551,15,1.0
random_forest_balanced,f_552,15,1.0
random_forest_balanced,f_553,15,1.0
random_forest_balanced,f_554,15,1.0
random_forest_balanced,f_555,15,1.0
random_forest_balanced,f_556,15,1.0
random_forest_balanced,f_557,15,1.0
random_forest_balanced,f_558,15,1.0
random_forest_balanced,f_559,15,1.0
random_forest_balanced,f_560,15,1.0
random_forest_balanced,f_561,15,1.0
random_forest_balanced,f_562,15,1.0
random_forest_balanced,f_563,15,1.0
random_forest_balanced,f_564,15,1.0
random_forest_balanced,f_565,15,1.0
random_forest_balanced,f_566,15,1.0
random_forest_balanced,f_567,15,1.0
random_forest_balanced,f_568,15,1.0
random_forest_balanced,f_569,15,1.0
random_forest_balanced,f_570,15,1.0
random_forest_balanced,f_571,15,1.0
random_forest_balanced,f_572,15,1.0
random_forest_balanced,f_573,15,1.0
random_forest_balanced,f_574,15,1.0
random_forest_balanced,f_575,15,1.0
random_forest_balanced,f_576,15,1.0
random_forest_balanced,f_577,15,1.0
random_forest_balanced,f_582,15,1.0
random_forest_balanced,f_583,15,1.0
random_forest_balanced,f_584,15,1.0
random_forest_balanced,f_585,15,1.0
random_forest_balanced,f_586,15,1.0
random_forest_balanced,f_587,15,1.0
random_forest_balanced,f_588,15,1.0
random_forest_balanced,f_589,15,1.0
random_forest_unweighted,f_000,15,1.0
random_forest_unweighted,f_001,15,1.0
random_forest_unweighted,f_002,15,1.0
random_forest_unweighted,f_003,15,1.0
random_forest_unweighted,f_004,15,1.0
random_forest_unweighted,f_006,15,1.0
random_forest_unweighted,f_007,15,1.0
random_forest_unweighted,f_008,15,1.0
random_forest_unweighted,f_009,15,1.0
random_forest_unweighted,f_010,15,1.0
random_forest_unweighted,f_011,15,1.0
random_forest_unweighted,f_012,15,1.0
random_forest_unweighted,f_014,15,1.0
random_forest_unweighted,f_015,15,1.0
random_forest_unweighted,f_016,15,1.0
random_forest_unweighted,f_017,15,1.0
random_forest_unweighted,f_018,15,1.0
random_forest_unweighted,f_019,15,1.0
random_forest_unweighted,f_020,15,1.0
random_forest_unweighted,f_021,15,1.0
random_forest_unweighted,f_022,15,1.0
random_forest_unweighted,f_023,15,1.0
random_forest_unweighted,f_024,15,1.0
random_forest_unweighted,f_025,15,1.0
random_forest_unweighted,f_026,15,1.0
random_forest_unweighted,f_027,15,1.0
random_forest_unweighted,f_028,15,1.0
random_forest_unweighted,f_029,15,1.0
random_forest_unweighted,f_030,15,1.0
random_forest_unweighted,f_031,15,1.0
random_forest_unweighted,f_032,15,1.0
random_forest_unweighted,f_033,15,1.0
random_forest_unweighted,f_034,15,1.0
random_forest_unweighted,f_035,15,1.0
random_forest_unweighted,f_036,15,1.0
random_forest_unweighted,f_037,15,1.0
random_forest_unweighted,f_038,15,1.0
random_forest_unweighted,f_039,15,1.0
random_forest_unweighted,f_040,15,1.0
random_forest_unweighted,f_041,15,1.0
random_forest_unweighted,f_043,15,1.0
random_forest_unweighted,f_044,15,1.0
random_forest_unweighted,f_045,15,1.0
random_forest_unweighted,f_046,15,1.0
random_forest_unweighted,f_047,15,1.0
random_forest_unweighted,f_048,15,1.0
random_forest_unweighted,f_050,15,1.0
random_forest_unweighted,f_051,15,1.0
random_forest_unweighted,f_053,15,1.0
random_forest_unweighted,f_054,15,1.0
random_forest_unweighted,f_055,15,1.0
random_forest_unweighted,f_056,15,1.0
random_forest_unweighted,f_057,15,1.0
random_forest_unweighted,f_058,15,1.0
random_forest_unweighted,f_059,15,1.0
random_forest_unweighted,f_060,15,1.0
random_forest_unweighted,f_061,15,1.0
random_forest_unweighted,f_062,15,1.0
random_forest_unweighted,f_063,15,1.0
random_forest_unweighted,f_064,15,1.0
random_forest_unweighted,f_065,15,1.0
random_forest_unweighted,f_066,15,1.0
random_forest_unweighted,f_067,15,1.0
random_forest_unweighted,f_068,15,1.0
random_forest_unweighted,f_070,15,1.0
random_forest_unweighted,f_071,15,1.0
random_forest_unweighted,f_074,12,0.8
random_forest_unweighted,f_075,15,1.0
random_forest_unweighted,f_076,15,1.0
random_forest_unweighted,f_077,15,1.0
random_forest_unweighted,f_078,15,1.0
random_forest_unweighted,f_079,15,1.0
random_forest_unweighted,f_080,15,1.0
random_forest_unweighted,f_081,15,1.0
random_forest_unweighted,f_082,15,1.0
random_forest_unweighted,f_083,15,1.0
random_forest_unweighted,f_084,15,1.0
random_forest_unweighted,f_086,15,1.0
random_forest_unweighted,f_087,15,1.0
random_forest_unweighted,f_088,15,1.0
random_forest_unweighted,f_089,15,1.0
random_forest_unweighted,f_090,15,1.0
random_forest_unweighted,f_091,15,1.0
random_forest_unweighted,f_092,15,1.0
random_forest_unweighted,f_093,15,1.0
random_forest_unweighted,f_094,15,1.0
random_forest_unweighted,f_095,15,1.0
random_forest_unweighted,f_096,15,1.0
random_forest_unweighted,f_098,15,1.0
random_forest_unweighted,f_099,15,1.0
random_forest_unweighted,f_100,15,1.0
random_forest_unweighted,f_101,15,1.0
random_forest_unweighted,f_102,15,1.0
random_forest_unweighted,f_103,15,1.0
random_forest_unweighted,f_104,15,1.0
random_forest_unweighted,f_105,15,1.0
random_forest_unweighted,f_106,15,1.0
random_forest_unweighted,f_107,15,1.0
random_forest_unweighted,f_108,15,1.0
random_forest_unweighted,f_113,15,1.0
random_forest_unweighted,f_114,15,1.0
random_forest_unweighted,f_115,15,1.0
random_forest_unweighted,f_116,15,1.0
random_forest_unweighted,f_117,15,1.0
random_forest_unweighted,f_118,15,1.0
random_forest_unweighted,f_119,15,1.0
random_forest_unweighted,f_120,15,1.0
random_forest_unweighted,f_121,15,1.0
random_forest_unweighted,f_122,15,1.0
random_forest_unweighted,f_123,15,1.0
random_forest_unweighted,f_124,15,1.0
random_forest_unweighted,f_125,15,1.0
random_forest_unweighted,f_126,15,1.0
random_forest_unweighted,f_127,15,1.0
random_forest_unweighted,f_128,15,1.0
random_forest_unweighted,f_129,15,1.0
random_forest_unweighted,f_130,15,1.0
random_forest_unweighted,f_131,15,1.0
random_forest_unweighted,f_132,15,1.0
random_forest_unweighted,f_133,15,1.0
random_forest_unweighted,f_134,15,1.0
random_forest_unweighted,f_135,15,1.0
random_forest_unweighted,f_136,15,1.0
random_forest_unweighted,f_137,15,1.0
random_forest_unweighted,f_138,15,1.0
random_forest_unweighted,f_139,15,1.0
random_forest_unweighted,f_140,15,1.0
random_forest_unweighted,f_142,15,1.0
random_forest_unweighted,f_143,15,1.0
random_forest_unweighted,f_144,15,1.0
random_forest_unweighted,f_145,15,1.0
random_forest_unweighted,f_146,15,1.0
random_forest_unweighted,f_147,15,1.0
random_forest_unweighted,f_148,15,1.0
random_forest_unweighted,f_150,15,1.0
random_forest_unweighted,f_151,15,1.0
random_forest_unweighted,f_152,15,1.0
random_forest_unweighted,f_153,15,1.0
random_forest_unweighted,f_154,15,1.0
random_forest_unweighted,f_155,15,1.0
random_forest_unweighted,f_156,15,1.0
random_forest_unweighted,f_159,15,1.0
random_forest_unweighted,f_160,15,1.0
random_forest_unweighted,f_161,15,1.0
random_forest_unweighted,f_162,15,1.0
random_forest_unweighted,f_163,15,1.0
random_forest_unweighted,f_164,15,1.0
random_forest_unweighted,f_165,15,1.0
random_forest_unweighted,f_166,15,1.0
random_forest_unweighted,f_167,15,1.0
random_forest_unweighted,f_168,15,1.0
random_forest_unweighted,f_169,15,1.0
random_forest_unweighted,f_170,15,1.0
random_forest_unweighted,f_171,15,1.0
random_forest_unweighted,f_172,15,1.0
random_forest_unweighted,f_173,15,1.0
random_forest_unweighted,f_174,15,1.0
random_forest_unweighted,f_175,15,1.0
random_forest_unweighted,f_176,15,1.0
random_forest_unweighted,f_177,15,1.0
random_forest_unweighted,f_180,15,1.0
random_forest_unweighted,f_181,15,1.0
random_forest_unweighted,f_182,15,1.0
random_forest_unweighted,f_183,15,1.0
random_forest_unweighted,f_184,15,1.0
random_forest_unweighted,f_185,15,1.0
random_forest_unweighted,f_187,15,1.0
random_forest_unweighted,f_188,15,1.0
random_forest_unweighted,f_195,15,1.0
random_forest_unweighted,f_196,15,1.0
random_forest_unweighted,f_197,15,1.0
random_forest_unweighted,f_198,15,1.0
random_forest_unweighted,f_199,15,1.0
random_forest_unweighted,f_200,15,1.0
random_forest_unweighted,f_201,15,1.0
random_forest_unweighted,f_202,15,1.0
random_forest_unweighted,f_203,15,1.0
random_forest_unweighted,f_204,15,1.0
random_forest_unweighted,f_205,15,1.0
random_forest_unweighted,f_206,12,0.8
random_forest_unweighted,f_207,15,1.0
random_forest_unweighted,f_208,15,1.0
random_forest_unweighted,f_209,12,0.8
random_forest_unweighted,f_210,15,1.0
random_forest_unweighted,f_211,15,1.0
random_forest_unweighted,f_212,15,1.0
random_forest_unweighted,f_213,15,1.0
random_forest_unweighted,f_214,15,1.0
random_forest_unweighted,f_215,15,1.0
random_forest_unweighted,f_216,15,1.0
random_forest_unweighted,f_217,15,1.0
random_forest_unweighted,f_218,15,1.0
random_forest_unweighted,f_219,15,1.0
random_forest_unweighted,f_221,15,1.0
random_forest_unweighted,f_222,15,1.0
random_forest_unweighted,f_223,15,1.0
random_forest_unweighted,f_224,15,1.0
random_forest_unweighted,f_225,15,1.0
random_forest_unweighted,f_227,15,1.0
random_forest_unweighted,f_228,15,1.0
random_forest_unweighted,f_238,15,1.0
random_forest_unweighted,f_239,15,1.0
random_forest_unweighted,f_248,15,1.0
random_forest_unweighted,f_249,15,1.0
random_forest_unweighted,f_250,15,1.0
random_forest_unweighted,f_251,15,1.0
random_forest_unweighted,f_252,15,1.0
random_forest_unweighted,f_253,15,1.0
random_forest_unweighted,f_254,15,1.0
random_forest_unweighted,f_255,15,1.0
random_forest_unweighted,f_267,15,1.0
random_forest_unweighted,f_268,15,1.0
random_forest_unweighted,f_269,15,1.0
random_forest_unweighted,f_270,15,1.0
random_forest_unweighted,f_271,15,1.0
random_forest_unweighted,f_272,15,1.0
random_forest_unweighted,f_273,15,1.0
random_forest_unweighted,f_274,15,1.0
random_forest_unweighted,f_275,15,1.0
random_forest_unweighted,f_277,15,1.0
random_forest_unweighted,f_278,15,1.0
random_forest_unweighted,f_279,15,1.0
random_forest_unweighted,f_280,15,1.0
random_forest_unweighted,f_281,15,1.0
random_forest_unweighted,f_282,15,1.0
random_forest_unweighted,f_283,15,1.0
random_forest_unweighted,f_285,15,1.0
random_forest_unweighted,f_286,15,1.0
random_forest_unweighted,f_287,15,1.0
random_forest_unweighted,f_288,15,1.0
random_forest_unweighted,f_289,15,1.0
random_forest_unweighted,f_290,15,1.0
random_forest_unweighted,f_291,15,1.0
random_forest_unweighted,f_294,15,1.0
random_forest_unweighted,f_295,15,1.0
random_forest_unweighted,f_296,15,1.0
random_forest_unweighted,f_297,15,1.0
random_forest_unweighted,f_298,15,1.0
random_forest_unweighted,f_299,15,1.0
random_forest_unweighted,f_300,15,1.0
random_forest_unweighted,f_301,15,1.0
random_forest_unweighted,f_302,15,1.0
random_forest_unweighted,f_303,15,1.0
random_forest_unweighted,f_304,15,1.0
random_forest_unweighted,f_305,15,1.0
random_forest_unweighted,f_306,15,1.0
random_forest_unweighted,f_307,15,1.0
random_forest_unweighted,f_308,15,1.0
random_forest_unweighted,f_309,15,1.0
random_forest_unweighted,f_310,15,1.0
random_forest_unweighted,f_311,15,1.0
random_forest_unweighted,f_312,15,1.0
random_forest_unweighted,f_316,15,1.0
random_forest_unweighted,f_317,15,1.0
random_forest_unweighted,f_318,15,1.0
random_forest_unweighted,f_319,15,1.0
random_forest_unweighted,f_320,15,1.0
random_forest_unweighted,f_321,15,1.0
random_forest_unweighted,f_323,15,1.0
random_forest_unweighted,f_324,15,1.0
random_forest_unweighted,f_331,15,1.0
random_forest_unweighted,f_332,15,1.0
random_forest_unweighted,f_333,15,1.0
random_forest_unweighted,f_334,15,1.0
random_forest_unweighted,f_335,15,1.0
random_forest_unweighted,f_336,15,1.0
random_forest_unweighted,f_337,15,1.0
random_forest_unweighted,f_338,15,1.0
random_forest_unweighted,f_339,15,1.0
random_forest_unweighted,f_340,15,1.0
random_forest_unweighted,f_341,15,1.0
random_forest_unweighted,f_342,12,0.8
random_forest_unweighted,f_343,15,1.0
random_forest_unweighted,f_344,15,1.0
random_forest_unweighted,f_347,12,0.8
random_forest_unweighted,f_348,15,1.0
random_forest_unweighted,f_349,15,1.0
random_forest_unweighted,f_350,15,1.0
random_forest_unweighted,f_351,15,1.0
random_forest_unweighted,f_352,15,1.0
random_forest_unweighted,f_353,15,1.0
random_forest_unweighted,f_354,15,1.0
random_forest_unweighted,f_355,15,1.0
random_forest_unweighted,f_356,15,1.0
random_forest_unweighted,f_357,15,1.0
random_forest_unweighted,f_359,15,1.0
random_forest_unweighted,f_360,15,1.0
random_forest_unweighted,f_361,15,1.0
random_forest_unweighted,f_362,15,1.0
random_forest_unweighted,f_363,15,1.0
random_forest_unweighted,f_365,15,1.0
random_forest_unweighted,f_366,15,1.0
random_forest_unweighted,f_367,15,1.0
random_forest_unweighted,f_368,15,1.0
random_forest_unweighted,f_376,15,1.0
random_forest_unweighted,f_377,15,1.0
random_forest_unweighted,f_386,15,1.0
random_forest_unweighted,f_387,15,1.0
random_forest_unweighted,f_388,15,1.0
random_forest_unweighted,f_389,15,1.0
random_forest_unweighted,f_390,15,1.0
random_forest_unweighted,f_391,15,1.0
random_forest_unweighted,f_392,15,1.0
random_forest_unweighted,f_393,15,1.0
random_forest_unweighted,f_405,15,1.0
random_forest_unweighted,f_406,15,1.0
random_forest_unweighted,f_407,15,1.0
random_forest_unweighted,f_408,15,1.0
random_forest_unweighted,f_409,15,1.0
random_forest_unweighted,f_410,15,1.0
random_forest_unweighted,f_411,15,1.0
random_forest_unweighted,f_412,15,1.0
random_forest_unweighted,f_413,15,1.0
random_forest_unweighted,f_415,15,1.0
random_forest_unweighted,f_416,15,1.0
random_forest_unweighted,f_417,15,1.0
random_forest_unweighted,f_418,15,1.0
random_forest_unweighted,f_419,15,1.0
random_forest_unweighted,f_420,15,1.0
random_forest_unweighted,f_421,15,1.0
random_forest_unweighted,f_423,15,1.0
random_forest_unweighted,f_424,15,1.0
random_forest_unweighted,f_425,15,1.0
random_forest_unweighted,f_426,15,1.0
random_forest_unweighted,f_427,15,1.0
random_forest_unweighted,f_428,15,1.0
random_forest_unweighted,f_429,15,1.0
random_forest_unweighted,f_430,15,1.0
random_forest_unweighted,f_431,15,1.0
random_forest_unweighted,f_432,15,1.0
random_forest_unweighted,f_433,15,1.0
random_forest_unweighted,f_434,15,1.0
random_forest_unweighted,f_435,15,1.0
random_forest_unweighted,f_436,15,1.0
random_forest_unweighted,f_437,15,1.0
random_forest_unweighted,f_438,15,1.0
random_forest_unweighted,f_439,15,1.0
random_forest_unweighted,f_440,15,1.0
random_forest_unweighted,f_441,15,1.0
random_forest_unweighted,f_442,15,1.0
random_forest_unweighted,f_443,15,1.0
random_forest_unweighted,f_444,15,1.0
random_forest_unweighted,f_445,15,1.0
random_forest_unweighted,f_446,15,1.0
random_forest_unweighted,f_447,15,1.0
random_forest_unweighted,f_448,15,1.0
random_forest_unweighted,f_452,15,1.0
random_forest_unweighted,f_453,15,1.0
random_forest_unweighted,f_454,15,1.0
random_forest_unweighted,f_455,15,1.0
random_forest_unweighted,f_456,15,1.0
random_forest_unweighted,f_457,15,1.0
random_forest_unweighted,f_459,15,1.0
random_forest_unweighted,f_460,15,1.0
random_forest_unweighted,f_467,15,1.0
random_forest_unweighted,f_468,15,1.0
random_forest_unweighted,f_469,15,1.0
random_forest_unweighted,f_470,15,1.0
random_forest_unweighted,f_471,15,1.0
random_forest_unweighted,f_472,15,1.0
random_forest_unweighted,f_473,15,1.0
random_forest_unweighted,f_474,15,1.0
random_forest_unweighted,f_475,15,1.0
random_forest_unweighted,f_476,15,1.0
random_forest_unweighted,f_477,15,1.0
random_forest_unweighted,f_478,12,0.8
random_forest_unweighted,f_479,15,1.0
random_forest_unweighted,f_480,15,1.0
random_forest_unweighted,f_482,15,1.0
random_forest_unweighted,f_483,15,1.0
random_forest_unweighted,f_484,15,1.0
random_forest_unweighted,f_485,15,1.0
random_forest_unweighted,f_486,15,1.0
random_forest_unweighted,f_487,15,1.0
random_forest_unweighted,f_488,15,1.0
random_forest_unweighted,f_489,15,1.0
random_forest_unweighted,f_490,15,1.0
random_forest_unweighted,f_491,15,1.0
random_forest_unweighted,f_493,15,1.0
random_forest_unweighted,f_494,15,1.0
random_forest_unweighted,f_495,15,1.0
random_forest_unweighted,f_496,15,1.0
random_forest_unweighted,f_497,15,1.0
random_forest_unweighted,f_499,15,1.0
random_forest_unweighted,f_500,15,1.0
random_forest_unweighted,f_510,15,1.0
random_forest_unweighted,f_511,15,1.0
random_forest_unweighted,f_520,15,1.0
random_forest_unweighted,f_521,15,1.0
random_forest_unweighted,f_522,15,1.0
random_forest_unweighted,f_523,15,1.0
random_forest_unweighted,f_524,15,1.0
random_forest_unweighted,f_525,15,1.0
random_forest_unweighted,f_526,15,1.0
random_forest_unweighted,f_527,15,1.0
random_forest_unweighted,f_539,15,1.0
random_forest_unweighted,f_540,15,1.0
random_forest_unweighted,f_541,15,1.0
random_forest_unweighted,f_542,15,1.0
random_forest_unweighted,f_543,15,1.0
random_forest_unweighted,f_544,15,1.0
random_forest_unweighted,f_545,15,1.0
random_forest_unweighted,f_546,15,1.0
random_forest_unweighted,f_547,15,1.0
random_forest_unweighted,f_548,15,1.0
random_forest_unweighted,f_549,15,1.0
random_forest_unweighted,f_550,15,1.0
random_forest_unweighted,f_551,15,1.0
random_forest_unweighted,f_552,15,1.0
random_forest_unweighted,f_553,15,1.0
random_forest_unweighted,f_554,15,1.0
random_forest_unweighted,f_555,15,1.0
random_forest_unweighted,f_556,15,1.0
random_forest_unweighted,f_557,15,1.0
random_forest_unweighted,f_558,15,1.0
random_forest_unweighted,f_559,15,1.0
random_forest_unweighted,f_560,15,1.0
random_forest_unweighted,f_561,15,1.0
random_forest_unweighted,f_562,15,1.0
random_forest_unweighted,f_563,15,1.0
random_forest_unweighted,f_564,15,1.0
random_forest_unweighted,f_565,15,1.0
random_forest_unweighted,f_566,15,1.0
random_forest_unweighted,f_567,15,1.0
random_forest_unweighted,f_568,15,1.0
random_forest_unweighted,f_569,15,1.0
random_forest_unweighted,f_570,15,1.0
random_forest_unweighted,f_571,15,1.0
random_forest_unweighted,f_572,15,1.0
random_forest_unweighted,f_573,15,1.0
random_forest_unweighted,f_574,15,1.0
random_forest_unweighted,f_575,15,1.0
random_forest_unweighted,f_576,15,1.0
random_forest_unweighted,f_577,15,1.0
random_forest_unweighted,f_582,15,1.0
random_forest_unweighted,f_583,15,1.0
random_forest_unweighted,f_584,15,1.0
random_forest_unweighted,f_585,15,1.0
random_forest_unweighted,f_586,15,1.0
random_forest_unweighted,f_587,15,1.0
random_forest_unweighted,f_588,15,1.0
random_forest_unweighted,f_589,15,1.0
xgboost_balanced,f_000,15,1.0
xgboost_balanced,f_001,15,1.0
xgboost_balanced,f_002,15,1.0
xgboost_balanced,f_003,15,1.0
xgboost_balanced,f_004,15,1.0
xgboost_balanced,f_006,15,1.0
xgboost_balanced,f_007,15,1.0
xgboost_balanced,f_008,15,1.0
xgboost_balanced,f_009,15,1.0
xgboost_balanced,f_010,15,1.0
xgboost_balanced,f_011,15,1.0
xgboost_balanced,f_012,15,1.0
xgboost_balanced,f_014,15,1.0
xgboost_balanced,f_015,15,1.0
xgboost_balanced,f_016,15,1.0
xgboost_balanced,f_017,15,1.0
xgboost_balanced,f_018,15,1.0
xgboost_balanced,f_019,15,1.0
xgboost_balanced,f_020,15,1.0
xgboost_balanced,f_021,15,1.0
xgboost_balanced,f_022,15,1.0
xgboost_balanced,f_023,15,1.0
xgboost_balanced,f_024,15,1.0
xgboost_balanced,f_025,15,1.0
xgboost_balanced,f_026,15,1.0
xgboost_balanced,f_027,15,1.0
xgboost_balanced,f_028,15,1.0
xgboost_balanced,f_029,15,1.0
xgboost_balanced,f_030,15,1.0
xgboost_balanced,f_031,15,1.0
xgboost_balanced,f_032,15,1.0
xgboost_balanced,f_033,15,1.0
xgboost_balanced,f_034,15,1.0
xgboost_balanced,f_035,15,1.0
xgboost_balanced,f_036,15,1.0
xgboost_balanced,f_037,15,1.0
xgboost_balanced,f_038,15,1.0
xgboost_balanced,f_039,15,1.0
xgboost_balanced,f_040,15,1.0
xgboost_balanced,f_041,15,1.0
xgboost_balanced,f_043,15,1.0
xgboost_balanced,f_044,15,1.0
xgboost_balanced,f_045,15,1.0
xgboost_balanced,f_046,15,1.0
xgboost_balanced,f_047,15,1.0
xgboost_balanced,f_048,15,1.0
xgboost_balanced,f_050,15,1.0
xgboost_balanced,f_051,15,1.0
xgboost_balanced,f_053,15,1.0
xgboost_balanced,f_054,15,1.0
xgboost_balanced,f_055,15,1.0
xgboost_balanced,f_056,15,1.0
xgboost_balanced,f_057,15,1.0
xgboost_balanced,f_058,15,1.0
xgboost_balanced,f_059,15,1.0
xgboost_balanced,f_060,15,1.0
xgboost_balanced,f_061,15,1.0
xgboost_balanced,f_062,15,1.0
xgboost_balanced,f_063,15,1.0
xgboost_balanced,f_064,15,1.0
xgboost_balanced,f_065,15,1.0
xgboost_balanced,f_066,15,1.0
xgboost_balanced,f_067,15,1.0
xgboost_balanced,f_068,15,1.0
xgboost_balanced,f_070,15,1.0
xgboost_balanced,f_071,15,1.0
xgboost_balanced,f_074,12,0.8
xgboost_balanced,f_075,15,1.0
xgboost_balanced,f_076,15,1.0
xgboost_balanced,f_077,15,1.0
xgboost_balanced,f_078,15,1.0
xgboost_balanced,f_079,15,1.0
xgboost_balanced,f_080,15,1.0
xgboost_balanced,f_081,15,1.0
xgboost_balanced,f_082,15,1.0
xgboost_balanced,f_083,15,1.0
xgboost_balanced,f_084,15,1.0
xgboost_balanced,f_086,15,1.0
xgboost_balanced,f_087,15,1.0
xgboost_balanced,f_088,15,1.0
xgboost_balanced,f_089,15,1.0
xgboost_balanced,f_090,15,1.0
xgboost_balanced,f_091,15,1.0
xgboost_balanced,f_092,15,1.0
xgboost_balanced,f_093,15,1.0
xgboost_balanced,f_094,15,1.0
xgboost_balanced,f_095,15,1.0
xgboost_balanced,f_096,15,1.0
xgboost_balanced,f_098,15,1.0
xgboost_balanced,f_099,15,1.0
xgboost_balanced,f_100,15,1.0
xgboost_balanced,f_101,15,1.0
xgboost_balanced,f_102,15,1.0
xgboost_balanced,f_103,15,1.0
xgboost_balanced,f_104,15,1.0
xgboost_balanced,f_105,15,1.0
xgboost_balanced,f_106,15,1.0
xgboost_balanced,f_107,15,1.0
xgboost_balanced,f_108,15,1.0
xgboost_balanced,f_113,15,1.0
xgboost_balanced,f_114,15,1.0
xgboost_balanced,f_115,15,1.0
xgboost_balanced,f_116,15,1.0
xgboost_balanced,f_117,15,1.0
xgboost_balanced,f_118,15,1.0
xgboost_balanced,f_119,15,1.0
xgboost_balanced,f_120,15,1.0
xgboost_balanced,f_121,15,1.0
xgboost_balanced,f_122,15,1.0
xgboost_balanced,f_123,15,1.0
xgboost_balanced,f_124,15,1.0
xgboost_balanced,f_125,15,1.0
xgboost_balanced,f_126,15,1.0
xgboost_balanced,f_127,15,1.0
xgboost_balanced,f_128,15,1.0
xgboost_balanced,f_129,15,1.0
xgboost_balanced,f_130,15,1.0
xgboost_balanced,f_131,15,1.0
xgboost_balanced,f_132,15,1.0
xgboost_balanced,f_133,15,1.0
xgboost_balanced,f_134,15,1.0
xgboost_balanced,f_135,15,1.0
xgboost_balanced,f_136,15,1.0
xgboost_balanced,f_137,15,1.0
xgboost_balanced,f_138,15,1.0
xgboost_balanced,f_139,15,1.0
xgboost_balanced,f_140,15,1.0
xgboost_balanced,f_142,15,1.0
xgboost_balanced,f_143,15,1.0
xgboost_balanced,f_144,15,1.0
xgboost_balanced,f_145,15,1.0
xgboost_balanced,f_146,15,1.0
xgboost_balanced,f_147,15,1.0
xgboost_balanced,f_148,15,1.0
xgboost_balanced,f_150,15,1.0
xgboost_balanced,f_151,15,1.0
xgboost_balanced,f_152,15,1.0
xgboost_balanced,f_153,15,1.0
xgboost_balanced,f_154,15,1.0
xgboost_balanced,f_155,15,1.0
xgboost_balanced,f_156,15,1.0
xgboost_balanced,f_159,15,1.0
xgboost_balanced,f_160,15,1.0
xgboost_balanced,f_161,15,1.0
xgboost_balanced,f_162,15,1.0
xgboost_balanced,f_163,15,1.0
xgboost_balanced,f_164,15,1.0
xgboost_balanced,f_165,15,1.0
xgboost_balanced,f_166,15,1.0
xgboost_balanced,f_167,15,1.0
xgboost_balanced,f_168,15,1.0
xgboost_balanced,f_169,15,1.0
xgboost_balanced,f_170,15,1.0
xgboost_balanced,f_171,15,1.0
xgboost_balanced,f_172,15,1.0
xgboost_balanced,f_173,15,1.0
xgboost_balanced,f_174,15,1.0
xgboost_balanced,f_175,15,1.0
